problem_id	user_id	skill_id	correct
27	2	DNA	1
28	2	DNA	0
29	2	DNA	1
24	3	DNA	1
25	3	DNA	1
26	3	DNA	1
27	3	DNA	0
28	3	DNA	0
29	3	DNA	1
24	4	DNA	0
25	4	DNA	0
26	4	DNA	0
27	4	DNA	0
28	4	DNA	0
29	4	DNA	1
24	5	DNA	0
25	5	DNA	0
26	5	DNA	0
27	5	DNA	0
28	5	DNA	0
29	5	DNA	0
24	6	DNA	0
25	6	DNA	0
26	6	DNA	0
27	6	DNA	0
28	6	DNA	1
29	6	DNA	1
24	7	DNA	0
25	7	DNA	0
26	7	DNA	0
27	7	DNA	0
28	7	DNA	0
29	7	DNA	0
24	8	DNA	0
25	8	DNA	0
26	8	DNA	1
27	8	DNA	0
28	8	DNA	0
29	8	DNA	0
24	9	DNA	1
25	9	DNA	0
26	9	DNA	1
27	9	DNA	1
28	9	DNA	1
29	9	DNA	1
24	10	DNA	1
25	10	DNA	1
26	10	DNA	1
27	10	DNA	1
28	10	DNA	1
29	10	DNA	1
24	11	DNA	1
25	11	DNA	1
26	11	DNA	1
27	11	DNA	1
28	11	DNA	1
29	11	DNA	1
24	12	DNA	1
25	12	DNA	1
26	12	DNA	1
27	12	DNA	1
28	12	DNA	1
29	12	DNA	0
24	13	DNA	1
25	13	DNA	1
26	13	DNA	1
27	13	DNA	1
28	13	DNA	0
29	13	DNA	1
24	14	DNA	0
25	14	DNA	1
26	14	DNA	1
27	14	DNA	1
28	14	DNA	0
29	14	DNA	1
24	15	DNA	1
25	15	DNA	0
26	15	DNA	0
27	15	DNA	0
28	15	DNA	1
29	15	DNA	0
24	16	DNA	1
25	16	DNA	1
26	16	DNA	0
27	16	DNA	0
28	16	DNA	1
29	16	DNA	1
24	17	DNA	0
25	17	DNA	1
26	17	DNA	1
27	17	DNA	1
28	17	DNA	0
29	17	DNA	0
24	18	DNA	1
25	18	DNA	1
26	18	DNA	1
27	18	DNA	0
28	18	DNA	0
29	18	DNA	1
24	19	DNA	0
25	19	DNA	1
26	19	DNA	1
27	19	DNA	1
28	19	DNA	1
29	19	DNA	1
24	20	DNA	0
25	20	DNA	0
26	20	DNA	0
27	20	DNA	0
28	20	DNA	1
29	20	DNA	1
24	21	DNA	1
25	21	DNA	1
26	21	DNA	1
27	21	DNA	0
28	21	DNA	1
29	21	DNA	1
24	22	DNA	1
25	22	DNA	0
26	22	DNA	0
27	22	DNA	1
28	22	DNA	0
29	22	DNA	1
24	23	DNA	1
25	23	DNA	0
26	23	DNA	1
27	23	DNA	1
28	23	DNA	0
29	23	DNA	0
24	24	DNA	1
25	24	DNA	1
26	24	DNA	1
27	24	DNA	1
28	24	DNA	1
29	24	DNA	1
24	25	DNA	1
25	25	DNA	1
26	25	DNA	1
27	25	DNA	1
28	25	DNA	1
29	25	DNA	1
24	26	DNA	1
25	26	DNA	1
26	26	DNA	1
27	26	DNA	1
28	26	DNA	1
29	26	DNA	1
24	27	DNA	1
25	27	DNA	1
26	27	DNA	1
27	27	DNA	1
28	27	DNA	1
29	27	DNA	1
24	28	DNA	1
25	28	DNA	1
26	28	DNA	1
27	28	DNA	1
28	28	DNA	1
29	28	DNA	1
24	29	DNA	0
25	29	DNA	0
26	29	DNA	1
27	29	DNA	0
28	29	DNA	1
29	29	DNA	1
24	30	DNA	1
25	30	DNA	0
26	30	DNA	0
27	30	DNA	1
28	30	DNA	1
29	30	DNA	0
24	31	DNA	1
25	31	DNA	1
26	31	DNA	0
27	31	DNA	0
28	31	DNA	1
29	31	DNA	1
24	32	DNA	0
25	32	DNA	0
26	32	DNA	1
27	32	DNA	1
28	32	DNA	0
29	32	DNA	0
24	33	DNA	1
25	33	DNA	0
26	33	DNA	1
27	33	DNA	0
28	33	DNA	1
29	33	DNA	0
24	34	DNA	1
25	34	DNA	0
26	34	DNA	1
27	34	DNA	1
28	34	DNA	1
29	34	DNA	1
24	35	DNA	1
25	35	DNA	1
26	35	DNA	1
27	35	DNA	1
28	35	DNA	1
29	35	DNA	1
24	36	DNA	1
25	36	DNA	1
26	36	DNA	1
27	36	DNA	1
28	36	DNA	1
29	36	DNA	1
24	37	DNA	1
25	37	DNA	1
26	37	DNA	1
27	37	DNA	1
28	37	DNA	1
29	37	DNA	0
24	38	DNA	1
25	38	DNA	1
26	38	DNA	1
27	38	DNA	1
28	38	DNA	0
29	38	DNA	1
24	39	DNA	0
25	39	DNA	1
26	39	DNA	1
27	39	DNA	1
28	39	DNA	0
29	39	DNA	1
24	40	DNA	0
25	40	DNA	0
26	40	DNA	0
27	40	DNA	0
28	40	DNA	1
29	40	DNA	1
24	41	DNA	1
25	41	DNA	1
26	41	DNA	0
27	41	DNA	0
28	41	DNA	1
29	41	DNA	1
24	42	DNA	0
25	42	DNA	0
26	42	DNA	1
27	42	DNA	0
28	42	DNA	0
29	42	DNA	0
24	43	DNA	0
25	43	DNA	0
26	43	DNA	0
27	43	DNA	0
28	43	DNA	1
29	43	DNA	0
24	44	DNA	0
25	44	DNA	1
26	44	DNA	1
27	44	DNA	1
28	44	DNA	0
29	44	DNA	1
24	45	DNA	1
25	45	DNA	1
26	45	DNA	0
27	45	DNA	1
28	45	DNA	0
29	45	DNA	1
24	46	DNA	1
25	46	DNA	1
26	46	DNA	0
27	46	DNA	0
28	46	DNA	1
29	46	DNA	0
24	47	DNA	0
25	47	DNA	1
26	47	DNA	1
27	47	DNA	1
28	47	DNA	0
29	47	DNA	1
24	48	DNA	0
25	48	DNA	0
26	48	DNA	1
27	48	DNA	0
28	48	DNA	0
29	48	DNA	0
24	49	DNA	0
25	49	DNA	1
26	49	DNA	1
27	49	DNA	1
28	49	DNA	1
29	49	DNA	1
24	50	DNA	1
25	50	DNA	0
26	50	DNA	0
27	50	DNA	1
28	50	DNA	0
29	50	DNA	1
24	51	DNA	1
25	51	DNA	1
26	51	DNA	1
27	51	DNA	0
28	51	DNA	1
29	51	DNA	1
24	52	DNA	1
25	52	DNA	0
26	52	DNA	1
27	52	DNA	1
28	52	DNA	1
29	52	DNA	1
24	53	DNA	1
25	53	DNA	1
26	53	DNA	1
27	53	DNA	1
28	53	DNA	0
29	53	DNA	1
24	54	DNA	0
25	54	DNA	0
26	54	DNA	1
27	54	DNA	0
28	54	DNA	0
29	54	DNA	0
24	55	DNA	0
25	55	DNA	0
26	55	DNA	0
27	55	DNA	1
28	55	DNA	0
29	55	DNA	1
24	56	DNA	1
25	56	DNA	1
26	56	DNA	0
27	56	DNA	0
28	56	DNA	1
29	56	DNA	1
24	57	DNA	0
25	57	DNA	0
26	57	DNA	1
27	57	DNA	1
28	57	DNA	0
29	57	DNA	1
24	58	DNA	0
25	58	DNA	0
26	58	DNA	1
27	58	DNA	0
28	58	DNA	1
29	58	DNA	1
24	59	DNA	1
25	59	DNA	1
26	59	DNA	1
27	59	DNA	1
28	59	DNA	1
29	59	DNA	1
24	60	DNA	1
25	60	DNA	0
26	60	DNA	1
27	60	DNA	0
28	60	DNA	1
29	60	DNA	1
24	61	DNA	1
25	61	DNA	1
26	61	DNA	1
27	61	DNA	1
28	61	DNA	1
29	61	DNA	1
24	62	DNA	0
25	62	DNA	0
26	62	DNA	1
27	62	DNA	1
28	62	DNA	1
29	62	DNA	1
24	63	DNA	1
25	63	DNA	1
26	63	DNA	1
27	63	DNA	0
28	63	DNA	1
29	63	DNA	1
24	64	DNA	0
25	64	DNA	1
26	64	DNA	1
27	64	DNA	1
28	64	DNA	1
29	64	DNA	1
24	65	DNA	1
25	65	DNA	0
26	65	DNA	1
27	65	DNA	0
28	65	DNA	0
29	65	DNA	0
24	66	DNA	1
25	66	DNA	1
26	66	DNA	1
27	66	DNA	1
28	66	DNA	1
29	66	DNA	0
24	67	DNA	1
25	67	DNA	0
26	67	DNA	1
27	67	DNA	1
28	67	DNA	0
29	67	DNA	0
24	68	DNA	1
25	68	DNA	1
26	68	DNA	1
27	68	DNA	0
28	68	DNA	1
29	68	DNA	1
24	69	DNA	0
25	69	DNA	0
26	69	DNA	0
27	69	DNA	0
28	69	DNA	0
29	69	DNA	1
24	70	DNA	0
25	70	DNA	0
26	70	DNA	0
27	70	DNA	1
28	70	DNA	0
29	70	DNA	0
24	71	DNA	1
25	71	DNA	1
26	71	DNA	1
27	71	DNA	1
28	71	DNA	1
29	71	DNA	1
24	72	DNA	1
25	72	DNA	0
26	72	DNA	0
27	72	DNA	1
28	72	DNA	0
29	72	DNA	1
24	73	DNA	0
25	73	DNA	1
26	73	DNA	1
27	73	DNA	0
28	73	DNA	1
29	73	DNA	0
24	74	DNA	0
25	74	DNA	0
26	74	DNA	0
27	74	DNA	1
28	74	DNA	1
29	74	DNA	0
24	75	DNA	0
25	75	DNA	0
26	75	DNA	0
27	75	DNA	0
28	75	DNA	0
29	75	DNA	0
24	76	DNA	1
25	76	DNA	1
26	76	DNA	0
27	76	DNA	1
28	76	DNA	1
29	76	DNA	0
24	77	DNA	0
25	77	DNA	0
26	77	DNA	0
27	77	DNA	0
28	77	DNA	0
29	77	DNA	0
24	78	DNA	1
25	78	DNA	0
26	78	DNA	0
27	78	DNA	0
28	78	DNA	1
29	78	DNA	0
24	79	DNA	0
25	79	DNA	0
26	79	DNA	1
27	79	DNA	0
28	79	DNA	1
29	79	DNA	1
24	80	DNA	0
25	80	DNA	1
26	80	DNA	0
27	80	DNA	0
28	80	DNA	0
29	80	DNA	1
24	81	DNA	1
25	81	DNA	1
26	81	DNA	0
27	81	DNA	1
28	81	DNA	1
29	81	DNA	1
24	82	DNA	1
25	82	DNA	0
26	82	DNA	1
27	82	DNA	1
28	82	DNA	0
29	82	DNA	1
24	83	DNA	1
25	83	DNA	1
26	83	DNA	1
27	83	DNA	1
28	83	DNA	1
29	83	DNA	1
